工单ID,质检结果,质检备注,问题分类,对话内容
115826674675875840,合格,,充值问题-退款申请-一般退款申请,"2024-09-10 15:05:50 [玩家] ***:
    
    問題描述: 我想申請退款9月買的列車補給憑證和無名勳禮
    圖片上傳(最多上傳5張圖片，10MB以下): 
    影片上傳 （最多上傳10支影片，每支影片容量不超過200MB，且僅支援mp4、webm、ogg和mov格式的檔案）: 
    聯絡方式: ***@***.***

2024-09-10 18:53:32 [客服] ***:
    親愛的開拓者, 您好，
    感謝您聯絡我們！
    首先非常感謝開拓者的鼎力支持！但其中給了您不好的體驗以及所帶來的不便之處，我們在此向您說聲對不起。非常遺憾地告知您如果該筆訂單已成功處理並且所含的內容已發至帳號中，我們無法因您的要求而給予退款。基於我們的使用者協議，我們為無法給予開拓者退款至上萬分的歉意。旅行者可透過以下連結查閱相關的協議：https://hsr.hoyoverse.com/zh-tw/company/terms
    感謝您的體諒。
    《崩壞：星穹鐵道》客服團隊

"
115826586025066496,合格,2024-09-10 17:44:43,账号问题-【JP】改生日-改通行证生日处理,"2024-09-10 14:43:48 [玩家] ***:
    
    問題詳細: 年齢を誤って入力してしまったのですが変更は可能でしょうか？
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: 

2024-09-10 16:54:24 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件につきまして、
    設定されたHoYoverse通行証の生年月日に誤りがございます場合、
    こちらで対応いたします。
    ※ゲーム内プロフィール誕生日は仕様上変更をいたしかねます。
    また、本対応はご本人様確認などの後に変更手続きをいたしますため、
    お手数ではございますが、以下4項目について再度ご連絡いただけますでしょうか。
    1, 正しい生年月日
    　※年月日をすべてご記載ください
    2,「崩壊：スターレイル」のプレイを開始した日
    　※おおよそで問題ございません
    3, 「崩壊：スターレイル」の有償アイテムの購入履歴(スクリーンショット)を添付ください
    　(AppleまたはGoogle Play､クレジットカードのWeb明細などで発行された「崩壊：スターレイル」の購入履歴)
    　※「購入日時」「取引ID」「購入内容」が1枚で確認できるよう添付ください。
    　※ゲーム内にて確認できる通貨履歴のスクリーンショットではございませんのでご注意ください。
    　※ご住所や氏名などの情報はマスキングしていただいて問題ございません。
    　　マスキングを行う際は必要情報が隠れてしまわないようにご注意ください。
    4, 下記注意事項に同意される際は『注意事項に同意』と本文にご記載ください
    　※同意の確認が取れない場合は変更をいたしかねます
    ====
    【注意事項】
    生年月日に誤りがなく変更申告を行った場合、当環境下において
    以下「崩壊：スターレイル」の利用規約に抵触する可能性もご留意いただきますようお願いいたします。
    ※HoYoverse通行証の生年月日の変更対応は1回のみとなります。
    ■崩壊：スターレイル利用規約　第9条　禁止事項
    2)  虚偽の情報によって、本サービスへの登録手続を行う行為。
    ====
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

2024-09-10 17:21:15 [玩家] ***:
    1
    2000年10月13日
    2
    7月ごろに始めました。
    3
    列車補給標章2回と
    ナナシノ勲功を1回購入しました。
    4
    注意事項に同意
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/10/0/64ea1c978df2a******db******ace6b_******.png"" style=""max-height: 150px;"" ></img> 

2024-09-10 17:44:43 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件につきまして、以下の情報についてご提出いただいていないため、お手続きを進めかねております。
    お手数をおかけしますが、以下項目について再度ご連絡いただけますでしょうか。
    ■「崩壊：スターレイル」の有償アイテムの購入履歴(スクリーンショット)を添付ください
    　(AppleまたはGoogle Play､クレジットカードのWeb明細などで発行された「崩壊：スターレイル」の購入履歴)
    　※「購入日時」「取引ID」「購入内容」が1枚で確認できるよう添付ください。
    　※ゲーム内にて確認できる通貨履歴のスクリーンショットではございませんのでご注意ください。
    　※ご住所や氏名などの情報はマスキングしていただいて問題ございません。
    　　マスキングを行う際は必要情報が隠れてしまわないようにご注意ください。
    お手すきの際にご確認をお願いいたします。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

2024-09-10 18:11:50 [玩家] ***:
    お願いします。
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/10/0/8be9c5ae******b301d42d510acf02bb3_******.jpeg"" style=""max-height: 150px;"" ></img> <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/10/0/33c39a19ab425d0d3d******fd937bb_******.jpeg"" style=""max-height: 150px;"" ></img> 

2024-09-11 09:03:19 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、ご依頼いただいた点の対応が完了いたしました。
    正常に生年月日の変更が処理されましたため、お手すきの際にご確認いただけますと幸いです。
    また、もしよろしければ今回のサポートについて評価（1～5点）をお願いいたします。
    お寄せいただいた評価は、私ども崩壊：スターレイルスタッフ一同の励みとなるだけでなく、今後のサポート向上のためにも役立ててまいります。
    何卒、ご協力いただけますと幸いです。
    なお、追加でのご質問やご連絡がございましたら、お手を煩わせてしまい恐縮ではございますが、
    迅速な対応のため新規であらためてお問い合わせいただけますようお願い申し上げます。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115826584951324672,不合格,KI　2.5　２０行目,游戏问题-战斗及角色/怪物表现-战斗内,"2024-09-10 14:43:33 [玩家] ***:
    
    問題詳細: 呼雷戦途中からフリーズする。
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: 

2024-09-10 17:22:18 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    他チケット番号「******」にて、
    既にご返信させていただきました内容と重複するご案内となり、大変恐縮ではございますが、
    お問い合わせいただいた件につきまして、確認をいたしますため、
    下記項目をお書き添えの上、再度ご連絡いただけますでしょうか。
    ・問題の発生日時
    ※可能な限り詳細な時間をご記載ください。
    ・問題発生時の詳細な状況について
    ・エラーメッセージが表示された場合には画面のスクリーンショット
    ・該当画面のスクリーンショットおよび事象発生時の動画
    ・お使いの機種およびOSのバージョン（記入例：iPhone11 13.4等）
    ・PC版をご利用の場合、下記6点をご確認の上、ご記載ください。
    OS:
    CPU：
    RAM：
    ビデオカード：
    DirectXバージョン：
    ストレージの空き容量：
    こちらのQ1をご参照の上、記載をお願いいたします。
    https://hsr.hoyoverse.com/ja-jp/news/******
    （URL先：『崩壊：スターレイル』PC版ランチャーに関するFAQ）
    上記の点につきまして円滑な確認を行うため、すでにご連絡いただいている点につきましても、
    再度ご記入をいただいた上でご返信くださいますでしょうか。
    大変お手数とは存じますが、よろしくお願いいたします。
    ※詳細な情報が確認できない場合、こちらでも確認を行えない場合がございます。
    そのため、ご返信いただく際は、出来る限り詳細な情報を記載くださいますようお願いいたします。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115826527573245952,合格,"If player requests information about the refund, should guide him/her to check the in-game email as player should have received a notice regarding the refund situation with more details about it. ",充值问题-恶意退款-其他,"2024-09-10 14:29:17 [玩家] ***:
    
    問題描述: 星穹變負的，想索取儲值紀錄與刷退紀錄
    圖片上傳(最多上傳5張圖片，10MB以下): 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/10/0/6c59c7afc91a5de9c******d084da150c_******.png"" style=""max-height: 150px;"" ></img>
    影片上傳 （最多上傳10支影片，每支影片容量不超過200MB，且僅支援mp4、webm、ogg和mov格式的檔案）: 
    聯絡方式: 

2024-09-10 16:29:16 [客服] ***:
    親愛的開拓者，您好，
    我們建議您直接聯絡過去使用的銀行/支付平台聯繫確認，了解對應的訂單支付退款狀態。
    感謝開拓者的支持與理解。
    《崩壞：星穹鐵道》客服團隊

"
115826422078111746,合格,,充值问题-退款申请-一般退款申请,"2024-09-10 14:03:05 [玩家] ***:
    
    問題詳細: スターレイルのアカウントを別のアカウントと間違えて課金してしまい、返金対応していただきたいのですが可能でしょうか…？
課金分に対して一つも手をつけていません。
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: ***@***.***

2024-09-10 14:20:09 [玩家] ***:
    スターレイルのアカウントを間違えて
    ホームページの方から課金してしまいました
    返金対応か、課金したかった方のアカウントに課金分移行していただくことは可能でしょうか…？
    まだ課金したものには手を一切つけておりません。

2024-09-10 16:31:54 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、恐れ入りますが利用規約にて定めておりますように
    有償サービスについて、ユーザーからのキャンセルによる払い戻し、ゲーム内通貨の返還、その他の償還はいたしかねます。
    また、異なるアカウントに対し有償アイテムを移行することも
    仕様上いたしかねてしまいますので、予めご了承いただけますと幸いでございます。
    お時間を割きご連絡いただきました中、このようなご案内となり恐縮ではございますが、
    何卒ご理解賜りますようお願い申し上げます。
    「崩壊：スターレイル」の利用規約をご一読・ご理解いただきました上で、ゲームをお楽しみいただけますと幸いです
    https://hsr.hoyoverse.com/ja-jp/company/terms
    （URL先：崩壊：スターレイル利用規約）
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115826346781900800,合格,,游戏问题-客户端问题-声音异常,"2024-09-10 13:44:23 [玩家] ***:
    
    問題詳細: パーティ編成画面にて、女性調和主人公の編成ボイスが男性になっています。
三月なのか、丹恒、ヴェルトで確認済み(その他キャラは未所持のため確認していません)。
戦闘スキルなどは正常なので編成ボイスのみの不具合かと思われます。よろしくお願いいたします。
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: 

2024-09-10 16:36:33 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、ご不便をお掛けし申し訳ございません。
    当該箇所について、今後の修正個所として対応を進めてまいります。
    この度は、ご連絡をいただきましたこと心よりお礼申し上げます。
    開拓者様がより楽しめるゲームとなるよう努めてまいる所存です。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115826259003572224,合格,,游戏问题-任务流程-开拓任务,"2024-09-10 13:22:35 [玩家] ***:
    
    問題詳細: ストーリー進行できなくなりました。

移動中に通路を操作
↓
戦闘をリタイア
↓
スタート地点に戻る
↓
通路を初期状態に戻せず、進めなくなる

解決可能でしょうか?
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/10/0/dee41c5a26da912b012ba2ca955c4066_******.png"" style=""max-height: 150px;"" ></img>
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: 

2024-09-10 17:41:05 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、多大なるご不便をお掛けしており申し訳ございません。
    ご申告いただいた不具合について、修正が完了いたしました。
    お手を煩わせてしまい恐縮ではございますが、ゲームを再起動していただき、
    データ更新後に改善されるかをご確認いただけますと幸いです。
    なお、本不具合に関する詳細について、ゲーム内お知らせにて公開いたしましたためご確認いただけますと幸いです。
    この度はご不便ご迷惑をお掛けいたしましたこと、深くお詫び申し上げます。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115826250078027776,合格,,游戏问题-游戏内本地化相关-文本翻译问题,"2024-09-10 13:20:23 [玩家] ***:
    
    問題詳細: 景元将軍の台詞に脱字あり。
誤「り文句」
正「叱り文句」
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
        <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/10/0/bd497a7b88a******d8f2231f82d8f7da_******.png"" style=""max-height: 150px;"" ></img>
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: 

2024-09-10 16:00:51 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、ご不便をお掛けし申し訳ございません。
    ご報告いただいた点の調査を進めてまいります。
    問題を確認したのち、今後の修復箇所として対応を進めてまいります。
    この度はご不便ご迷惑をお掛けいたしております中、早急な改善に至らず誠に申し訳ございません。
    何卒ご理解賜りますようお願い申し上げます。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115826185921953792,合格,2024-09-11 11:49:04,游戏问题-任务流程-开拓任务,"2024-09-10 13:04:26 [玩家] ***:
    
    問題詳細: 開拓クエスト間章を進行中に、霊砂の視点で幽囚獄を移動中、順路にある橋を操作して移動させたあと、フィールド上の敵との戦闘から撤退すると、橋が元に戻っておらず、先に進めなくなってしまった
付近の界域アンカーも解放できていないのでなす術がない
    Email: 

2024-09-10 15:59:09 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせいただいた件につきまして、ご不便をお掛けしておりますことお詫び申し上げます。
    ご申告の問題について、確認をいたしますため、
    下記項目をお書き添えの上、再度ご連絡いただけますでしょうか。
    ・問題の発生日時
    　※可能な限り詳細な時間をご記載ください
    ・クエスト受注一覧のスクリーンショットの添付(該当のクエストを選択してください)
    ・ご申告の状況が分かる動画の添付
    ※PlayStation版「崩壊：スターレイル」をプレイされている開拓者様につきましては
    スマホアイコンから「不具合報告」を押下後に表示される二次元コードをお手持ちのスマートフォンにてスキャンし、
    遷移先の画面にて上記の内容、および事象の確認が行えるスクリーンショット、または動画をご用意の上ご提出いただきますようお願いいたします。
    大変お手数とは存じますが、何卒よろしくお願いいたします。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

2024-09-10 18:02:39 [玩家] ***:
    2024年9月10日午後2時頃発生、最初の不具合報告を送信した直前であったと思う
    添付した動画での0:01で元は正面に橋があった。
    橋を渡ったのち奥の装置で橋を左方向に移動させ、左奥の地点(0:06辺りで見ている地点)に移動、そこで敵と戦闘を始め、キャラクターが1名戦闘不能になったため撤退を選択した。
    すると0:27頃にいる地点まで戻り、再び先に進もうとすると橋が戻っていないという状況だった。
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/10/0/7994a1de95fb******b8494be6b0_******.jpeg"" style=""max-height: 150px;"" ></img> 
    <video src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/10/0/f4a066c243c******f8ebdf12_******.mp4"" controls></video>

2024-09-11 10:30:52 [玩家] ***:
    奥のワープポイントが使えるようになっていた為、解決しました

2024-09-11 11:49:04 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせいただいた件につきまして、ご解決済みの旨ご連絡いただきありがとうございます。
    またご不明な点がございましたら、お気軽にお問い合わせください。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115826104720228352,合格,,游戏问题-战斗及角色/怪物表现-战斗内,"2024-09-10 12:44:16 [玩家] ***:
    
    문제 피드백: 제이드-헤르타를 사용중인데 다른 분들은 추공이 겹칠때(동시에 제이드 스텍과 헤르타 추공 조건 충족) 헤르타가 속도가 높다면 추가공격을 먼저 한다고 하지만 헤르타 속도와 관계없이 제이드가 먼저 공격합니다. 제이드 2돌의 효과를 받기 위해선 헤르타가 추가공격을 먼저 해야하는데 방법이 없을까요(제이드 2돌을 하기 전에는 헤르타가 먼저 추공했던것 같습니다.)
    이미지 업로드 (최대 5장의 이미지 업로드 가능, 10MB 이하): 
    동영상 업로드 (동영상은 최대 10개 업로드 가능하며 각 동영상의 크기는 200MB를 초과할 수 없습니다. 지원하는 영상 형식: mp4, .webm, .ogg, .mov): 
    연락처: 

2024-09-10 16:28:09 [客服] ***:
    안녕하세요 개척자님
    붕괴: 스타레일 고객센터에 연락 주셔서 감사합니다
    개척자님께서 보내주신 소중한 문의 내용은 잘 살펴보았습니다
    문의하신 추가 공격과 관련하여 붕괴: 스타레일 공식 카페 및 HoYoLAB을 통해 도움 및 [올바른 공략법]을 습득해 보시기 바랍니다 
    💌붕괴: 스타레일 공식카페 바로가기
    - https://cafe.naver.com/honkaistarrail
    💌HoYoLAB 바로가기
    - https://www.hoyolab.com/home
    개척자님의 문의에 바로 도움을 드리지 못한 점 사과드리오며
    기타 문의 사항 있으시면 언제든지 고객센터를 찾아주세요
    감사합니다
    붕괴: 스타레일 고객센터 드림

"
115826017344552960,合格,2024-09-10 16:29:02,游戏问题-战斗及角色/怪物表现-战斗内,"2024-09-10 12:22:34 [玩家] ***:
    
    問題詳細: 末度との戦いでロビンの必殺技を使って勝利するとゲームがクラッシュする問題を確認しました！
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: 

2024-09-10 15:44:47 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせいただいた件につきまして、確認をいたしますため、
    下記項目をお書き添えの上、再度ご連絡いただけますでしょうか。
    ・問題の発生日時
    ※可能な限り詳細な時間をご記載ください。
    ・問題発生時の詳細な状況について
    ・エラーメッセージが表示された場合には画面のスクリーンショット
    ・該当画面のスクリーンショットおよび事象発生時の動画
    ・お使いの機種およびOSのバージョン（記入例：iPhone11 13.4等）
    ・PC版をご利用の場合、下記6点をご確認の上、ご記載ください。
    OS:
    CPU：
    RAM：
    ビデオカード：
    DirectXバージョン：
    ストレージの空き容量：
    こちらのQ1をご参照の上、記載をお願いいたします。
    https://hsr.hoyoverse.com/ja-jp/news/******
    （URL先：『崩壊：スターレイル』PC版ランチャーに関するFAQ）
    上記の点につきまして円滑な確認を行うため、すでにご連絡いただいている点につきましても、
    再度ご記入をいただいた上でご返信くださいますでしょうか。
    大変お手数とは存じますが、よろしくお願いいたします。
    ※詳細な情報が確認できない場合、こちらでも確認を行えない場合がございます。
    そのため、ご返信いただく際は、出来る限り詳細な情報を記載くださいますようお願いいたします。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

2024-09-10 15:56:05 [玩家] ***:
    OS:windows10
    CPU:corei7
    RAM：32
    ビデオカード：rtx2070
    DirectXバージョン：12
    ストレージの空き容量：50gb
    クラッシュなのでエラーコードなどはなくゲームを強制終了されます。
    ロビンの必殺技を使わずに末度を倒すことでストーリーが進行しました

2024-09-10 16:29:02 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、ご報告いただき誠にありがとうございます。
    ご申告事象の確認の結果、再現性を確認し、問題がございました際には修正を進めてまいりたく存じます。
    なお、仕様によるものの場合、現状のままとなりますことご了承いただきますようお願いいたします。
    また攻略情報に繋がることがございますため、仕様面についてはご質問にお答えいたしかねてしまうケースもございますこと、
    何卒ご了承いただけますと幸いです。
    この度は、ご連絡をいただきましたこと心よりお礼申し上げます。
    開拓者様がより楽しめるゲームとなるよう努めてまいる所存です。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115826009694076928,合格,"2024-09-10 15:47:39
二次元コード」",游戏问题-任务流程-开拓任务,"2024-09-10 12:20:40 [玩家] ***:
    
    問題詳細: ゆうしゅうごくのなかで道をつくれなくなり物語をすすめられない状態になった
    Email: 

2024-09-10 12:36:05 [玩家] ***:
    床を移動させたさせた先で全滅しかけたので戻ったら床は移動させたままで自分の位置が床を渡る前の位置にいたので目的地までの道をつくれない

2024-09-10 15:47:39 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせいただいた件につきまして、確認をいたしますため、
    下記項目をお書き添えの上、再度ご連絡いただけますでしょうか。
    ・問題の発生日時
    ※可能な限り詳細な時間をご記載ください。
    ・問題発生時の詳細な状況について
    ・該当画面のスクリーンショットおよび事象発生時の動画
    ・お使いの機種およびOSのバージョン（記入例：iPhone11 13.4等）
    ・PC版をご利用の場合、下記6点をご確認の上、ご記載ください。
    OS:
    CPU：
    RAM：
    ビデオカード：
    DirectXバージョン：
    ストレージの空き容量：
    こちらのQ1をご参照の上、記載をお願いいたします。
    https://hsr.hoyoverse.com/ja-jp/news/******
    （URL先：『崩壊：スターレイル』PC版ランチャーに関するFAQ）
    上記の点につきまして円滑な確認を行うため、すでにご連絡いただいている点につきましても、
    再度ご記入をいただいた上でご返信くださいますでしょうか。
    大変お手数とは存じますが、よろしくお願いいたします。
    ※詳細な情報が確認できない場合、こちらでも確認を行えない場合がございます。
    そのため、ご返信いただく際は、出来る限り詳細な情報を記載くださいますようお願いいたします。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

2024-09-11 09:55:28 [玩家] ***:
    写真の通り橋を移動させることができないため
    詰んでしまった
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/11/0/e******c2d4b******c55ec******d_******.jpg"" style=""max-height: 150px;"" ></img> 

2024-09-11 10:04:32 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、ご報告いただき誠にありがとうございます。
    こちらの問題に関しましては修正が完了しております。
    再起動ののち、再度ご確認をお願いいたします。
    この度は、ご連絡をいただきましたこと心よりお礼申し上げます。
    開拓者様がより楽しめるゲームとなるよう努めてまいる所存です。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
115825958422904832,合格,,账号问题-【JP】改生日-改通行证生日处理,"2024-09-10 12:07:56 [玩家] ***:
    
    問題詳細: 生年月日を2006年3月29日から2004年3月29日に変更したいです
    画像アップロード（最大アップロード数は5枚、10MB以下）: 
    動画アップロード （最大アップロード数は10本、各動画のサイズは200MB以下、.mp4、 .webm、 .ogg、.movのみサポート）: 
    Email: ***@***.***

2024-09-10 15:23:49 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件につきまして、
    設定されたHoYoverse通行証の生年月日に誤りがございます場合、
    こちらで対応いたします。
    ※ゲーム内プロフィール誕生日は仕様上変更をいたしかねます。
    また、本対応はご本人様確認などの後に変更手続きをいたしますため、
    お手数ではございますが、以下4項目について再度ご連絡いただけますでしょうか。
    1, 正しい生年月日
    　※年月日をすべてご記載ください
    2,「崩壊：スターレイル」のプレイを開始した日
    　※おおよそで問題ございません
    3, 「崩壊：スターレイル」の有償アイテムの購入履歴(スクリーンショット)を添付ください
    　(AppleまたはGoogle Play､クレジットカードのWeb明細などで発行された「崩壊：スターレイル」の購入履歴)
    　※「購入日時」「取引ID」「購入内容」が1枚で確認できるよう添付ください。
    　※ゲーム内にて確認できる通貨履歴のスクリーンショットではございませんのでご注意ください。
    　※ご住所や氏名などの情報はマスキングしていただいて問題ございません。
    　　マスキングを行う際は必要情報が隠れてしまわないようにご注意ください。
    4, 下記注意事項に同意される際は『注意事項に同意』と本文にご記載ください
    　※同意の確認が取れない場合は変更をいたしかねます
    ====
    【注意事項】
    生年月日に誤りがなく変更申告を行った場合、当環境下において
    以下「崩壊：スターレイル」の利用規約に抵触する可能性もご留意いただきますようお願いいたします。
    ※HoYoverse通行証の生年月日の変更対応は1回のみとなります。
    ■崩壊：スターレイル利用規約　第9条　禁止事項
    2)  虚偽の情報によって、本サービスへの登録手続を行う行為。
    ====
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

2024-09-12 13:56:21 [玩家] ***:
    生年月日を変更したいです
    生年月日 2006年3月29日→2004年3月29日
    プレイ開始日 2023年4月29日
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/12/0/0b526a34fd8243e******f243e370ebd_******.png"" style=""max-height: 150px;"" ></img> 

2024-09-12 13:58:47 [玩家] ***:
    生年月日を変更したいです
    生年月日 2006年3月29日→2004年3月29日
    プレイ開始日 2023年4月29日
    注意事項に同意します
    <img src=""https://operation-private.inc-static.hoyoverse.com/csc-user/2024/09/12/0/0b526a34fd8243e******f243e370ebd_******.png"" style=""max-height: 150px;"" ></img> 

2024-09-12 15:44:26 [客服] ***:
    親愛なる開拓者様
    この度は「崩壊：スターレイル」へのお問い合わせ、誠にありがとうございます。
    お問い合わせの件に関しまして、ご依頼いただいた点の対応が完了いたしました。
    正常に生年月日の変更が処理されましたため、お手すきの際にご確認いただけますと幸いです。
    引き続き「崩壊：スターレイル」をご愛顧いただきますよう
    よろしくお願いいたします。
    Regards,
    カスタマーサポート担当
    ※本メールの内容の無断掲載、無断複製、転送は禁止させていただいております。ご注意ください。

"
